,building,date,associated,authenticated,room,epochtime
12140,school of Computer Science,Mon Nov 16 11:41:16 GMT+00:00 2015,7,7,4,1447674076
12141,school of Computer Science,Mon Nov 16 11:46:55 GMT+00:00 2015,6,6,4,1447674415
12142,school of Computer Science,Mon Nov 16 11:52:06 GMT+00:00 2015,6,6,4,1447674726
12143,school of Computer Science,Mon Nov 16 11:57:38 GMT+00:00 2015,19,19,4,1447675058
12144,school of Computer Science,Mon Nov 16 12:02:49 GMT+00:00 2015,50,50,4,1447675369
12145,school of Computer Science,Mon Nov 16 12:07:30 GMT+00:00 2015,55,55,4,1447675650
12146,school of Computer Science,Mon Nov 16 12:12:22 GMT+00:00 2015,59,59,4,1447675942
12147,school of Computer Science,Mon Nov 16 12:17:14 GMT+00:00 2015,60,60,4,1447676234
12148,school of Computer Science,Mon Nov 16 12:23:41 GMT+00:00 2015,56,56,4,1447676621
12149,school of Computer Science,Mon Nov 16 12:27:28 GMT+00:00 2015,61,61,4,1447676848
12150,school of Computer Science,Mon Nov 16 12:32:40 GMT+00:00 2015,64,63,4,1447677160
12151,school of Computer Science,Mon Nov 16 12:37:47 GMT+00:00 2015,62,62,4,1447677467
12152,school of Computer Science,Mon Nov 16 12:42:54 GMT+00:00 2015,61,61,4,1447677774
12153,school of Computer Science,Mon Nov 16 12:48:22 GMT+00:00 2015,58,58,4,1447678102
12154,school of Computer Science,Mon Nov 16 12:53:47 GMT+00:00 2015,59,58,4,1447678427
12155,school of Computer Science,Mon Nov 16 12:59:06 GMT+00:00 2015,13,13,4,1447678746
12156,school of Computer Science,Mon Nov 16 13:04:20 GMT+00:00 2015,9,9,4,1447679060
12157,school of Computer Science,Mon Nov 16 13:08:56 GMT+00:00 2015,9,9,4,1447679336
12158,school of Computer Science,Mon Nov 16 13:13:39 GMT+00:00 2015,9,9,4,1447679619
12159,school of Computer Science,Mon Nov 16 13:18:30 GMT+00:00 2015,6,6,4,1447679910
12160,school of Computer Science,Mon Nov 16 13:23:31 GMT+00:00 2015,5,5,4,1447680211
12161,school of Computer Science,Mon Nov 16 13:28:43 GMT+00:00 2015,6,6,4,1447680523
12162,school of Computer Science,Mon Nov 16 13:33:55 GMT+00:00 2015,11,11,4,1447680835
12163,school of Computer Science,Mon Nov 16 13:44:30 GMT+00:00 2015,10,10,4,1447681470
12164,school of Computer Science,Mon Nov 16 13:49:30 GMT+00:00 2015,10,10,4,1447681770
12165,school of Computer Science,Mon Nov 16 13:54:39 GMT+00:00 2015,14,14,4,1447682079
12166,school of Computer Science,Mon Nov 16 14:00:09 GMT+00:00 2015,26,26,4,1447682409
12167,school of Computer Science,Mon Nov 16 14:05:22 GMT+00:00 2015,61,61,4,1447682722
12168,school of Computer Science,Mon Nov 16 14:09:48 GMT+00:00 2015,62,62,4,1447682988
12169,school of Computer Science,Mon Nov 16 14:14:27 GMT+00:00 2015,63,63,4,1447683267
12170,school of Computer Science,Mon Nov 16 14:19:25 GMT+00:00 2015,64,64,4,1447683565
12171,school of Computer Science,Mon Nov 16 14:24:33 GMT+00:00 2015,65,65,4,1447683873
12172,school of Computer Science,Mon Nov 16 14:29:34 GMT+00:00 2015,64,64,4,1447684174
12173,school of Computer Science,Mon Nov 16 14:34:45 GMT+00:00 2015,64,64,4,1447684485
12174,school of Computer Science,Mon Nov 16 14:39:53 GMT+00:00 2015,64,64,4,1447684793
12175,school of Computer Science,Mon Nov 16 14:45:02 GMT+00:00 2015,65,65,4,1447685102
12176,school of Computer Science,Mon Nov 16 14:50:17 GMT+00:00 2015,65,65,4,1447685417
12177,school of Computer Science,Mon Nov 16 14:55:43 GMT+00:00 2015,16,16,4,1447685743
12178,school of Computer Science,Mon Nov 16 15:01:24 GMT+00:00 2015,16,16,4,1447686084
12179,school of Computer Science,Mon Nov 16 15:06:09 GMT+00:00 2015,48,48,4,1447686369
12180,school of Computer Science,Mon Nov 16 15:10:44 GMT+00:00 2015,60,60,4,1447686644
12181,school of Computer Science,Mon Nov 16 15:15:34 GMT+00:00 2015,58,57,4,1447686934
12182,school of Computer Science,Mon Nov 16 15:20:34 GMT+00:00 2015,56,56,4,1447687234
12183,school of Computer Science,Mon Nov 16 15:25:45 GMT+00:00 2015,60,59,4,1447687545
12184,school of Computer Science,Mon Nov 16 15:30:43 GMT+00:00 2015,58,58,4,1447687843
12185,school of Computer Science,Mon Nov 16 15:35:39 GMT+00:00 2015,63,63,4,1447688139
12186,school of Computer Science,Mon Nov 16 15:40:53 GMT+00:00 2015,64,64,4,1447688453
12187,school of Computer Science,Mon Nov 16 15:45:58 GMT+00:00 2015,61,61,4,1447688758
12188,school of Computer Science,Mon Nov 16 15:51:07 GMT+00:00 2015,61,61,4,1447689067
12189,school of Computer Science,Mon Nov 16 15:56:54 GMT+00:00 2015,61,61,4,1447689414
12190,school of Computer Science,Mon Nov 16 16:02:09 GMT+00:00 2015,57,57,4,1447689729
12191,school of Computer Science,Mon Nov 16 16:06:57 GMT+00:00 2015,20,20,4,1447690017
12192,school of Computer Science,Mon Nov 16 16:11:36 GMT+00:00 2015,1,1,4,1447690296
12193,school of Computer Science,Mon Nov 16 16:16:26 GMT+00:00 2015,3,3,4,1447690586
12194,school of Computer Science,Mon Nov 16 16:21:25 GMT+00:00 2015,4,4,4,1447690885
12195,school of Computer Science,Mon Nov 16 16:26:37 GMT+00:00 2015,4,4,4,1447691197
12196,school of Computer Science,Mon Nov 16 16:31:35 GMT+00:00 2015,5,5,4,1447691495
12197,school of Computer Science,Mon Nov 16 16:36:50 GMT+00:00 2015,4,4,4,1447691810
12198,school of Computer Science,Mon Nov 16 16:41:52 GMT+00:00 2015,4,4,4,1447692112
12199,school of Computer Science,Mon Nov 16 16:46:52 GMT+00:00 2015,4,4,4,1447692412
12200,school of Computer Science,Mon Nov 16 16:52:24 GMT+00:00 2015,5,5,4,1447692744
12201,school of Computer Science,Mon Nov 16 16:57:27 GMT+00:00 2015,5,5,4,1447693047
12202,school of Computer Science,Mon Nov 16 17:02:35 GMT+00:00 2015,5,5,4,1447693355
12203,school of Computer Science,Mon Nov 16 17:07:18 GMT+00:00 2015,5,5,4,1447693638
12204,school of Computer Science,Mon Nov 16 17:12:17 GMT+00:00 2015,5,5,4,1447693937
12205,school of Computer Science,Mon Nov 16 17:17:07 GMT+00:00 2015,5,5,4,1447694227
12206,school of Computer Science,Mon Nov 16 17:22:10 GMT+00:00 2015,5,5,4,1447694530
12207,school of Computer Science,Mon Nov 16 17:27:11 GMT+00:00 2015,5,5,4,1447694831
12208,school of Computer Science,Mon Nov 16 17:32:14 GMT+00:00 2015,5,5,4,1447695134
12209,school of Computer Science,Mon Nov 16 17:37:27 GMT+00:00 2015,5,5,4,1447695447
12210,school of Computer Science,Mon Nov 16 17:42:49 GMT+00:00 2015,5,5,4,1447695769
12211,school of Computer Science,Mon Nov 16 17:47:33 GMT+00:00 2015,5,5,4,1447696053
12212,school of Computer Science,Mon Nov 16 17:52:32 GMT+00:00 2015,5,5,4,1447696352
12213,school of Computer Science,Mon Nov 16 17:57:41 GMT+00:00 2015,5,5,4,1447696661
12214,school of Computer Science,Mon Nov 16 18:02:40 GMT+00:00 2015,4,4,4,1447696960
12215,school of Computer Science,Mon Nov 16 18:07:41 GMT+00:00 2015,5,5,4,1447697261
12216,school of Computer Science,Mon Nov 16 18:12:42 GMT+00:00 2015,5,5,4,1447697562
12217,school of Computer Science,Mon Nov 16 18:17:43 GMT+00:00 2015,5,5,4,1447697863
12218,school of Computer Science,Mon Nov 16 18:22:40 GMT+00:00 2015,5,5,4,1447698160
12219,school of Computer Science,Mon Nov 16 18:27:35 GMT+00:00 2015,5,5,4,1447698455
12220,school of Computer Science,Mon Nov 16 18:32:39 GMT+00:00 2015,5,5,4,1447698759
12221,school of Computer Science,Mon Nov 16 18:37:41 GMT+00:00 2015,4,4,4,1447699061
12222,school of Computer Science,Mon Nov 16 18:42:49 GMT+00:00 2015,5,5,4,1447699369
12223,school of Computer Science,Mon Nov 16 18:47:52 GMT+00:00 2015,5,5,4,1447699672
12224,school of Computer Science,Mon Nov 16 18:52:48 GMT+00:00 2015,5,5,4,1447699968
12225,school of Computer Science,Mon Nov 16 18:57:56 GMT+00:00 2015,5,5,4,1447700276
12226,school of Computer Science,Mon Nov 16 19:03:07 GMT+00:00 2015,5,5,4,1447700587
12227,school of Computer Science,Mon Nov 16 19:07:56 GMT+00:00 2015,5,5,4,1447700876
12228,school of Computer Science,Mon Nov 16 19:12:53 GMT+00:00 2015,3,3,4,1447701173
12229,school of Computer Science,Mon Nov 16 19:17:55 GMT+00:00 2015,0,0,4,1447701475
12230,school of Computer Science,Mon Nov 16 19:22:58 GMT+00:00 2015,0,0,4,1447701778
12231,school of Computer Science,Mon Nov 16 19:27:58 GMT+00:00 2015,0,0,4,1447702078
12232,school of Computer Science,Mon Nov 16 19:33:01 GMT+00:00 2015,0,0,4,1447702381
12233,school of Computer Science,Mon Nov 16 19:38:03 GMT+00:00 2015,0,0,4,1447702683
12234,school of Computer Science,Mon Nov 16 19:43:05 GMT+00:00 2015,0,0,4,1447702985
12235,school of Computer Science,Mon Nov 16 19:48:10 GMT+00:00 2015,0,0,4,1447703290
12236,school of Computer Science,Mon Nov 16 19:53:08 GMT+00:00 2015,0,0,4,1447703588
12237,school of Computer Science,Mon Nov 16 19:56:08 GMT+00:00 2015,0,0,4,1447703768
12238,school of Computer Science,Mon Nov 16 20:03:10 GMT+00:00 2015,0,0,4,1447704190
12239,school of Computer Science,Mon Nov 16 20:08:15 GMT+00:00 2015,0,0,4,1447704495
12240,school of Computer Science,Mon Nov 16 20:13:15 GMT+00:00 2015,0,0,4,1447704795
12241,school of Computer Science,Mon Nov 16 20:18:17 GMT+00:00 2015,0,0,4,1447705097
12242,school of Computer Science,Mon Nov 16 20:23:18 GMT+00:00 2015,0,0,4,1447705398
12243,school of Computer Science,Mon Nov 16 20:28:13 GMT+00:00 2015,0,0,4,1447705693
12244,school of Computer Science,Mon Nov 16 20:33:18 GMT+00:00 2015,0,0,4,1447705998
12245,school of Computer Science,Mon Nov 16 20:38:25 GMT+00:00 2015,0,0,4,1447706305
12246,school of Computer Science,Mon Nov 16 20:43:27 GMT+00:00 2015,0,0,4,1447706607
12247,school of Computer Science,Mon Nov 16 20:48:22 GMT+00:00 2015,0,0,4,1447706902
12248,school of Computer Science,Mon Nov 16 20:53:27 GMT+00:00 2015,0,0,4,1447707207
12249,school of Computer Science,Mon Nov 16 20:58:29 GMT+00:00 2015,0,0,4,1447707509
12250,school of Computer Science,Mon Nov 16 21:03:25 GMT+00:00 2015,0,0,4,1447707805
12251,school of Computer Science,Mon Nov 16 21:08:28 GMT+00:00 2015,0,0,4,1447708108
12252,school of Computer Science,Mon Nov 16 21:13:29 GMT+00:00 2015,0,0,4,1447708409
12253,school of Computer Science,Mon Nov 16 21:18:29 GMT+00:00 2015,0,0,4,1447708709
12254,school of Computer Science,Mon Nov 16 21:23:31 GMT+00:00 2015,0,0,4,1447709011
12255,school of Computer Science,Mon Nov 16 21:28:33 GMT+00:00 2015,0,0,4,1447709313
12256,school of Computer Science,Mon Nov 16 21:33:35 GMT+00:00 2015,0,0,4,1447709615
12257,school of Computer Science,Mon Nov 16 21:38:38 GMT+00:00 2015,0,0,4,1447709918
12258,school of Computer Science,Mon Nov 16 21:43:37 GMT+00:00 2015,0,0,4,1447710217
12259,school of Computer Science,Mon Nov 16 21:48:42 GMT+00:00 2015,0,0,4,1447710522
12260,school of Computer Science,Mon Nov 16 21:53:44 GMT+00:00 2015,0,0,4,1447710824
12261,school of Computer Science,Mon Nov 16 21:58:54 GMT+00:00 2015,0,0,4,1447711134
12262,school of Computer Science,Mon Nov 16 22:03:52 GMT+00:00 2015,0,0,4,1447711432
12263,school of Computer Science,Mon Nov 16 22:09:04 GMT+00:00 2015,0,0,4,1447711744
12264,school of Computer Science,Mon Nov 16 22:14:12 GMT+00:00 2015,0,0,4,1447712052
12265,school of Computer Science,Mon Nov 16 22:19:14 GMT+00:00 2015,0,0,4,1447712354
12266,school of Computer Science,Mon Nov 16 22:23:52 GMT+00:00 2015,1,1,4,1447712632
12267,school of Computer Science,Mon Nov 16 22:28:52 GMT+00:00 2015,0,0,4,1447712932
12268,school of Computer Science,Mon Nov 16 22:33:57 GMT+00:00 2015,1,1,4,1447713237
12269,school of Computer Science,Mon Nov 16 22:38:56 GMT+00:00 2015,0,0,4,1447713536
12270,school of Computer Science,Mon Nov 16 22:44:00 GMT+00:00 2015,0,0,4,1447713840
12271,school of Computer Science,Mon Nov 16 22:49:02 GMT+00:00 2015,0,0,4,1447714142
12272,school of Computer Science,Mon Nov 16 22:54:05 GMT+00:00 2015,0,0,4,1447714445
12273,school of Computer Science,Mon Nov 16 22:59:08 GMT+00:00 2015,0,0,4,1447714748
12274,school of Computer Science,Mon Nov 16 23:04:08 GMT+00:00 2015,0,0,4,1447715048
12275,school of Computer Science,Mon Nov 16 23:09:06 GMT+00:00 2015,0,0,4,1447715346
12276,school of Computer Science,Mon Nov 16 23:14:10 GMT+00:00 2015,0,0,4,1447715650
12277,school of Computer Science,Mon Nov 16 23:19:14 GMT+00:00 2015,0,0,4,1447715954
12278,school of Computer Science,Mon Nov 16 23:24:10 GMT+00:00 2015,0,0,4,1447716250
12279,school of Computer Science,Mon Nov 16 23:34:11 GMT+00:00 2015,0,0,4,1447716851
12280,school of Computer Science,Mon Nov 16 23:39:20 GMT+00:00 2015,0,0,4,1447717160
12281,school of Computer Science,Mon Nov 16 23:44:15 GMT+00:00 2015,0,0,4,1447717455
12282,school of Computer Science,Mon Nov 16 23:49:19 GMT+00:00 2015,0,0,4,1447717759
12283,school of Computer Science,Mon Nov 16 23:54:23 GMT+00:00 2015,0,0,4,1447718063
12284,school of Computer Science,Tue Nov 17 00:00:36 GMT+00:00 2015,0,0,4,1447718436
12285,school of Computer Science,Tue Nov 17 00:04:28 GMT+00:00 2015,0,0,4,1447718668
12286,school of Computer Science,Tue Nov 17 00:10:25 GMT+00:00 2015,0,0,4,1447719025
12287,school of Computer Science,Tue Nov 17 00:15:39 GMT+00:00 2015,0,0,4,1447719339
12288,school of Computer Science,Tue Nov 17 00:21:46 GMT+00:00 2015,0,0,4,1447719706
12289,school of Computer Science,Tue Nov 17 00:30:41 GMT+00:00 2015,0,0,4,1447720241
12290,school of Computer Science,Tue Nov 17 00:35:10 GMT+00:00 2015,0,0,4,1447720510
12291,school of Computer Science,Tue Nov 17 00:39:48 GMT+00:00 2015,0,0,4,1447720788
12292,school of Computer Science,Tue Nov 17 00:44:52 GMT+00:00 2015,0,0,4,1447721092
12293,school of Computer Science,Tue Nov 17 00:49:50 GMT+00:00 2015,0,0,4,1447721390
12294,school of Computer Science,Tue Nov 17 00:54:56 GMT+00:00 2015,0,0,4,1447721696
12295,school of Computer Science,Tue Nov 17 01:00:05 GMT+00:00 2015,0,0,4,1447722005
12296,school of Computer Science,Tue Nov 17 01:05:02 GMT+00:00 2015,0,0,4,1447722302
12297,school of Computer Science,Tue Nov 17 01:09:50 GMT+00:00 2015,0,0,4,1447722590
12298,school of Computer Science,Tue Nov 17 01:14:50 GMT+00:00 2015,0,0,4,1447722890
12299,school of Computer Science,Tue Nov 17 01:19:50 GMT+00:00 2015,0,0,4,1447723190
12300,school of Computer Science,Tue Nov 17 01:24:50 GMT+00:00 2015,0,0,4,1447723490
12301,school of Computer Science,Tue Nov 17 01:34:54 GMT+00:00 2015,0,0,4,1447724094
12302,school of Computer Science,Tue Nov 17 01:39:52 GMT+00:00 2015,0,0,4,1447724392
12303,school of Computer Science,Tue Nov 17 01:44:53 GMT+00:00 2015,0,0,4,1447724693
12304,school of Computer Science,Tue Nov 17 01:49:56 GMT+00:00 2015,0,0,4,1447724996
12305,school of Computer Science,Tue Nov 17 01:54:56 GMT+00:00 2015,0,0,4,1447725296
12306,school of Computer Science,Tue Nov 17 01:59:59 GMT+00:00 2015,0,0,4,1447725599
12307,school of Computer Science,Tue Nov 17 02:05:00 GMT+00:00 2015,0,0,4,1447725900
12308,school of Computer Science,Tue Nov 17 02:10:11 GMT+00:00 2015,0,0,4,1447726211
12309,school of Computer Science,Tue Nov 17 02:15:08 GMT+00:00 2015,0,0,4,1447726508
12310,school of Computer Science,Tue Nov 17 02:20:09 GMT+00:00 2015,0,0,4,1447726809
12311,school of Computer Science,Tue Nov 17 02:25:08 GMT+00:00 2015,0,0,4,1447727108
12312,school of Computer Science,Tue Nov 17 02:30:07 GMT+00:00 2015,0,0,4,1447727407
12313,school of Computer Science,Tue Nov 17 02:35:09 GMT+00:00 2015,0,0,4,1447727709
12314,school of Computer Science,Tue Nov 17 02:40:07 GMT+00:00 2015,0,0,4,1447728007
12315,school of Computer Science,Tue Nov 17 02:45:10 GMT+00:00 2015,0,0,4,1447728310
12316,school of Computer Science,Tue Nov 17 02:50:11 GMT+00:00 2015,0,0,4,1447728611
12317,school of Computer Science,Tue Nov 17 02:55:12 GMT+00:00 2015,0,0,4,1447728912
12318,school of Computer Science,Tue Nov 17 03:00:12 GMT+00:00 2015,0,0,4,1447729212
12319,school of Computer Science,Tue Nov 17 03:05:18 GMT+00:00 2015,0,0,4,1447729518
12320,school of Computer Science,Tue Nov 17 03:10:18 GMT+00:00 2015,0,0,4,1447729818
12321,school of Computer Science,Tue Nov 17 03:15:18 GMT+00:00 2015,0,0,4,1447730118
12322,school of Computer Science,Tue Nov 17 03:20:19 GMT+00:00 2015,0,0,4,1447730419
12323,school of Computer Science,Tue Nov 17 03:25:19 GMT+00:00 2015,0,0,4,1447730719
12324,school of Computer Science,Tue Nov 17 03:30:21 GMT+00:00 2015,0,0,4,1447731021
12325,school of Computer Science,Tue Nov 17 03:35:20 GMT+00:00 2015,0,0,4,1447731320
12326,school of Computer Science,Tue Nov 17 03:40:22 GMT+00:00 2015,0,0,4,1447731622
12327,school of Computer Science,Tue Nov 17 03:45:21 GMT+00:00 2015,0,0,4,1447731921
12328,school of Computer Science,Tue Nov 17 03:50:34 GMT+00:00 2015,0,0,4,1447732234
12329,school of Computer Science,Tue Nov 17 03:55:25 GMT+00:00 2015,0,0,4,1447732525
12330,school of Computer Science,Tue Nov 17 04:00:32 GMT+00:00 2015,0,0,4,1447732832
12331,school of Computer Science,Tue Nov 17 04:05:27 GMT+00:00 2015,0,0,4,1447733127
12332,school of Computer Science,Tue Nov 17 04:09:59 GMT+00:00 2015,0,0,4,1447733399
12333,school of Computer Science,Tue Nov 17 04:15:27 GMT+00:00 2015,0,0,4,1447733727
12334,school of Computer Science,Tue Nov 17 04:20:28 GMT+00:00 2015,0,0,4,1447734028
12335,school of Computer Science,Tue Nov 17 04:25:33 GMT+00:00 2015,0,0,4,1447734333
12336,school of Computer Science,Tue Nov 17 04:30:32 GMT+00:00 2015,0,0,4,1447734632
12337,school of Computer Science,Tue Nov 17 04:35:34 GMT+00:00 2015,0,0,4,1447734934
12338,school of Computer Science,Tue Nov 17 04:40:35 GMT+00:00 2015,0,0,4,1447735235
12339,school of Computer Science,Tue Nov 17 04:45:35 GMT+00:00 2015,0,0,4,1447735535
12340,school of Computer Science,Tue Nov 17 04:50:35 GMT+00:00 2015,0,0,4,1447735835
12341,school of Computer Science,Tue Nov 17 04:55:39 GMT+00:00 2015,0,0,4,1447736139
12342,school of Computer Science,Tue Nov 17 05:00:41 GMT+00:00 2015,0,0,4,1447736441
12343,school of Computer Science,Tue Nov 17 05:05:44 GMT+00:00 2015,0,0,4,1447736744
12344,school of Computer Science,Tue Nov 17 05:10:44 GMT+00:00 2015,0,0,4,1447737044
12345,school of Computer Science,Tue Nov 17 05:15:44 GMT+00:00 2015,0,0,4,1447737344
12346,school of Computer Science,Tue Nov 17 05:20:46 GMT+00:00 2015,0,0,4,1447737646
12347,school of Computer Science,Tue Nov 17 05:25:46 GMT+00:00 2015,0,0,4,1447737946
12348,school of Computer Science,Tue Nov 17 05:30:48 GMT+00:00 2015,0,0,4,1447738248
12349,school of Computer Science,Tue Nov 17 05:35:50 GMT+00:00 2015,0,0,4,1447738550
12350,school of Computer Science,Tue Nov 17 05:40:51 GMT+00:00 2015,0,0,4,1447738851
12351,school of Computer Science,Tue Nov 17 05:45:54 GMT+00:00 2015,0,0,4,1447739154
12352,school of Computer Science,Tue Nov 17 05:50:57 GMT+00:00 2015,0,0,4,1447739457
12353,school of Computer Science,Tue Nov 17 05:55:59 GMT+00:00 2015,0,0,4,1447739759
12354,school of Computer Science,Tue Nov 17 06:00:58 GMT+00:00 2015,0,0,4,1447740058
12355,school of Computer Science,Tue Nov 17 06:06:11 GMT+00:00 2015,0,0,4,1447740371
12356,school of Computer Science,Tue Nov 17 06:11:10 GMT+00:00 2015,0,0,4,1447740670
12357,school of Computer Science,Tue Nov 17 06:16:03 GMT+00:00 2015,0,0,4,1447740963
12358,school of Computer Science,Tue Nov 17 06:21:04 GMT+00:00 2015,0,0,4,1447741264
12359,school of Computer Science,Tue Nov 17 06:26:05 GMT+00:00 2015,0,0,4,1447741565
12360,school of Computer Science,Tue Nov 17 06:31:06 GMT+00:00 2015,0,0,4,1447741866
12361,school of Computer Science,Tue Nov 17 06:36:10 GMT+00:00 2015,0,0,4,1447742170
12362,school of Computer Science,Tue Nov 17 06:41:11 GMT+00:00 2015,0,0,4,1447742471
12363,school of Computer Science,Tue Nov 17 06:46:10 GMT+00:00 2015,0,0,4,1447742770
12364,school of Computer Science,Tue Nov 17 06:51:13 GMT+00:00 2015,0,0,4,1447743073
12365,school of Computer Science,Tue Nov 17 06:56:14 GMT+00:00 2015,0,0,4,1447743374
12366,school of Computer Science,Tue Nov 17 07:01:21 GMT+00:00 2015,0,0,4,1447743681
12367,school of Computer Science,Tue Nov 17 07:06:20 GMT+00:00 2015,0,0,4,1447743980
12368,school of Computer Science,Tue Nov 17 07:11:25 GMT+00:00 2015,0,0,4,1447744285
12369,school of Computer Science,Tue Nov 17 07:16:26 GMT+00:00 2015,0,0,4,1447744586
12370,school of Computer Science,Tue Nov 17 07:21:29 GMT+00:00 2015,0,0,4,1447744889
